front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
bizarr,,bizarr,ADV,,,,,,,"Seine Erscheinung war vollkommen bizarr, sein kleiner Babykopf plärrte laut, während die dicken Arme gefährlich in alle Richtungen fuchtelten und Harry, der sich geduckt hatte, knapp verfehlten.","Seine Erscheinung war vollkommen {{c1::bizarr}}, sein kleiner Babykopf plärrte laut, während die dicken Arme gefährlich in alle Richtungen fuchtelten und Harry, der sich geduckt hatte, knapp verfehlten.",1,05_harry_potter_und_der_orden_des_phoenix
blasser,,blasser,ADV,,,,,,,"Sie eilte auf sie zu und hieß sie strahlend willkommen, und doch fiel Harry auf, dass sie merklich dünner und blasser geworden war, seitdem er sie das letzte Mal gesehen hatte.","Sie eilte auf sie zu und hieß sie strahlend willkommen, und doch fiel Harry auf, dass sie merklich dünner und {{c1::blasser}} geworden war, seitdem er sie das letzte Mal gesehen hatte.",1,05_harry_potter_und_der_orden_des_phoenix
blassrot,,blassrot,ADV,,,,,,,"Sein Stärkungstrank war nicht unbedingt so klar türkisfarben wie der von Hermine, doch zumindest war er eher blau und nicht blassrot wie der von Neville, und am Ende der Stunde lieferte er, trotzig und erleichtert zugleich, eine Probeflasche davon an Snapes Pult ab.","Sein Stärkungstrank war nicht unbedingt so klar türkisfarben wie der von Hermine, doch zumindest war er eher blau und nicht {{c1::blassrot}} wie der von Neville, und am Ende der Stunde lieferte er, trotzig und erleichtert zugleich, eine Probeflasche davon an Snapes Pult ab.",1,05_harry_potter_und_der_orden_des_phoenix
bruchstückhaft,,bruchstückhaft,ADV,,,,,,,"»Nun denn, Ihr Unterricht in diesem Fach war doch einigermaßen unstet und bruchstückhaft, nicht wahr?«, stellte Professor Umbridge fest und wandte sich mit ordentlich gefalteten Händen der Klasse zu.","»Nun denn, Ihr Unterricht in diesem Fach war doch einigermaßen unstet und {{c1::bruchstückhaft}}, nicht wahr?«, stellte Professor Umbridge fest und wandte sich mit ordentlich gefalteten Händen der Klasse zu.",1,05_harry_potter_und_der_orden_des_phoenix
bröcklig,,bröcklig,ADV,,,,,,,"Statt eines Kettenstuhls erhob sich inmitten der Senke jedoch ein steinernes Podium, über das sich ein Steinbogen spannte, so uralt, rissig und bröcklig, dass Harry sich wunderte, dass er überhaupt noch stand.","Statt eines Kettenstuhls erhob sich inmitten der Senke jedoch ein steinernes Podium, über das sich ein Steinbogen spannte, so uralt, rissig und {{c1::bröcklig}}, dass Harry sich wunderte, dass er überhaupt noch stand.",1,05_harry_potter_und_der_orden_des_phoenix
bündig,,bündig,ADV,,,,,,,"»Seamus meint, Harry lügt in dieser Sache mit Du-weißt-schon-wem«, erklärte Ron kurz und bündig, als Harry nicht antwortete.","»Seamus meint, Harry lügt in dieser Sache mit Du-weißt-schon-wem«, erklärte Ron kurz und {{c1::bündig}}, als Harry nicht antwortete.",1,05_harry_potter_und_der_orden_des_phoenix
chon,,chon,ADV,,,,,,,"Hagrid ist zäh, es wird ihm s chon gut gehen.","Hagrid ist zäh, es wird ihm s {{c1::chon}} gut gehen.",1,05_harry_potter_und_der_orden_des_phoenix
chronisch,,chronisch,ADV,,,,,,,"»Dies ist die Station für unsere chronisch Kranken«, teilte sie Harry, Ron, Hermine und Ginny leise mit.","»Dies ist die Station für unsere {{c1::chronisch}} Kranken«, teilte sie Harry, Ron, Hermine und Ginny leise mit.",1,05_harry_potter_und_der_orden_des_phoenix
dar,,dar,ADV,,,,,,,"Eine Gruppe goldener Statuen, überlebensgroß, erhob sich inmitten eines runden Wasserbeckens, Die größte stellte einen vornehm wirkenden Zauberer dar, der den Zauberstab senkrecht in die Höhe reckte.","Eine Gruppe goldener Statuen, überlebensgroß, erhob sich inmitten eines runden Wasserbeckens, Die größte stellte einen vornehm wirkenden Zauberer {{c1::dar}}, der den Zauberstab senkrecht in die Höhe reckte.",4,05_harry_potter_und_der_orden_des_phoenix
dazugesetzt,,dazugesetzt,ADV,,,,,,,Fred und George hatten sich dazugesetzt.,Fred und George hatten sich {{c1::dazugesetzt}}.,1,05_harry_potter_und_der_orden_des_phoenix
dementsprechend,,dementsprechend,ADV,,,,,,,"Der Sprechende Hut beschränkte sich normalerweise darauf, die unterschiedlichen Eigenschaften zu beschreiben, die von den vier HogwartsHäusern verlangt wurden, und auf seine eigene Aufgabe, die Schüler dementsprechend auf die Häuser zu verteilen.","Der Sprechende Hut beschränkte sich normalerweise darauf, die unterschiedlichen Eigenschaften zu beschreiben, die von den vier HogwartsHäusern verlangt wurden, und auf seine eigene Aufgabe, die Schüler {{c1::dementsprechend}} auf die Häuser zu verteilen.",1,05_harry_potter_und_der_orden_des_phoenix
demnach,,demnach,ADV,,,,,,,"»Demnach sollen wir gar nicht darauf vorbereitet sein, was uns dort draußen erwartet?«","»{{c1::Demnach}} sollen wir gar nicht darauf vorbereitet sein, was uns dort draußen erwartet?«",1,05_harry_potter_und_der_orden_des_phoenix
demonstrativ,,demonstrativ,ADV,,,,,,,"Zu guter Letzt hatte Fred die Tür zu den Jungenschlafsälen hinter sich geschlossen, nicht ohne demonstrativ mit seiner Schachtel voll Galleonen zu klimpern, was Hermine einen finsteren Blick entlockte.","Zu guter Letzt hatte Fred die Tür zu den Jungenschlafsälen hinter sich geschlossen, nicht ohne {{c1::demonstrativ}} mit seiner Schachtel voll Galleonen zu klimpern, was Hermine einen finsteren Blick entlockte.",1,05_harry_potter_und_der_orden_des_phoenix
deprimiert,,deprimiert,ADV,,,,,,,Ziemlich deprimiert wandte er sich wieder Ron und Ginny zu.,Ziemlich {{c1::deprimiert}} wandte er sich wieder Ron und Ginny zu.,1,05_harry_potter_und_der_orden_des_phoenix
detailliert,,detailliert,ADV,,,,,,,"Es schien nicht sonderlich aufschlussreich oder detailliert, doch war er sicher, dass Hermines Aufzeichnungen zu der Zauberervereinigung sich über Seiten erstreckt hatten.","Es schien nicht sonderlich aufschlussreich oder {{c1::detailliert}}, doch war er sicher, dass Hermines Aufzeichnungen zu der Zauberervereinigung sich über Seiten erstreckt hatten.",1,05_harry_potter_und_der_orden_des_phoenix
dorthinunter,,dorthinunter,ADV,,,,,,,"Filch hängte eine neue Tür ein und ließ Harrys Feuerblitz in die Kerker verschwinden, und das Gerücht ging um, Umbridge habe zur Bewachung des Besens einen bewaffneten Sicherheitstroll dorthinunter beordert.","Filch hängte eine neue Tür ein und ließ Harrys Feuerblitz in die Kerker verschwinden, und das Gerücht ging um, Umbridge habe zur Bewachung des Besens einen bewaffneten Sicherheitstroll {{c1::dorthinunter}} beordert.",1,05_harry_potter_und_der_orden_des_phoenix
dreihundertsechzig,,dreihundertsechzig,ADV,,,,,,,»Auf der Rückreise will ich dreihundertsechzig Grad Sicht haben.«,»Auf der Rückreise will ich {{c1::dreihundertsechzig}} Grad Sicht haben.«,1,05_harry_potter_und_der_orden_des_phoenix
dreinzublick,,dreinzublick,ADV,,,,,,,"Harry war erleichtert, als sie in die frische Luft traten, denn es schien ihm einfacher, stumm nebeneinander herzugehen, als nur dazustehen und verlegen dreinzublicken.","Harry war erleichtert, als sie in die frische Luft traten, denn es schien ihm einfacher, stumm nebeneinander herzugehen, als nur dazustehen und verlegen {{c1::dreinzublicken}}.",1,05_harry_potter_und_der_orden_des_phoenix
dreiundneunzig,,dreiundneunzig,ADV,,,,,,,"»Wenn jemand Lust hat, einen Tragbaren Sumpf zu kaufen, wie oben vorgeführt, dann kommt doch mal in die Winkelgasse dreiundneunzig - Weasleys Zauberhafte Zauberscherze«, sagte er lauthals.","»Wenn jemand Lust hat, einen Tragbaren Sumpf zu kaufen, wie oben vorgeführt, dann kommt doch mal in die Winkelgasse {{c1::dreiundneunzig}} - Weasleys Zauberhafte Zauberscherze«, sagte er lauthals.",1,05_harry_potter_und_der_orden_des_phoenix
drosch,,drosch,ADV,,,,,,,"Er eilte hinüber zu einem Schrank in der Nähe, zog einen Besen heraus und drosch damit auf die Feuerwerkskörper in der Luft ein.","Er eilte hinüber zu einem Schrank in der Nähe, zog einen Besen heraus und {{c1::drosch}} damit auf die Feuerwerkskörper in der Luft ein.",1,05_harry_potter_und_der_orden_des_phoenix
dummerweise,,dummerweise,ADV,,,,,,,"»Ich war's nicht«, sagte Harry dummerweise, in Gedanken an das, was auch immer Fred und George im Schilde führten.","»Ich war's nicht«, sagte Harry {{c1::dummerweise}}, in Gedanken an das, was auch immer Fred und George im Schilde führten.",1,05_harry_potter_und_der_orden_des_phoenix
durchschnitten,,durchschnitten,ADV,,,,,,,"Die Sonne stand inzwischen hoch am Horizont, und als Harry die Eule rei betrat, blendete ihn das Licht, das durch die glaslosen Fenster fiel; dicke, silbrige Sonnenstrahlen durchschnitten kreuz und quer den runden Raum, in dem Hunderte von Eulen auf Dachsparren hockten, ein wenig unruhig im frühen Morgenlicht, da einige offenbar gerade vom Jagen zurückgekehrt waren.","Die Sonne stand inzwischen hoch am Horizont, und als Harry die Eule rei betrat, blendete ihn das Licht, das durch die glaslosen Fenster fiel; dicke, silbrige Sonnenstrahlen {{c1::durchschnitten}} kreuz und quer den runden Raum, in dem Hunderte von Eulen auf Dachsparren hockten, ein wenig unruhig im frühen Morgenlicht, da einige offenbar gerade vom Jagen zurückgekehrt waren.",1,05_harry_potter_und_der_orden_des_phoenix
dümem,,dümem,ADV,,,,,,,"»Wie die Vertrauensschülerin geworden ist, obwohl sie dümmer ist als ein Troll mit Gehirntrauma ...«","»Wie die Vertrauensschülerin geworden ist, obwohl sie {{c1::dümmer}} ist als ein Troll mit Gehirntrauma ...«",1,05_harry_potter_und_der_orden_des_phoenix
dümpel,,dümpel,ADV,,,,,,,"»Diese Demontöre bewachen irgend so ein Spinnergefängnis?«, fragte Onkel Vernon nachdenklich, als dümpele er in Harrys Gedankenstrom.","»Diese Demontöre bewachen irgend so ein Spinnergefängnis?«, fragte Onkel Vernon nachdenklich, als {{c1::dümpele}} er in Harrys Gedankenstrom.",1,05_harry_potter_und_der_orden_des_phoenix
dünner,,dünner,ADV,,,,,,,"»Ein Interview?«, wiederholte Umbridge mit noch dünnerer und höherer Stimme als sonst.","»Ein Interview?«, wiederholte Umbridge mit noch {{c1::dünnerer}} und höherer Stimme als sonst.",1,05_harry_potter_und_der_orden_des_phoenix
edizin,,edizin,ADV,,,,,,,"« »Heiler Smethwyck hat seinen Zauber am Ende doch walten lassen, er hat ein Gegengift gefunden für das, was diese Schlange in ihren Zähnen hatte, und Arthur hat seine Lektion über Stümpereien mit Muggel edizin gelernt, nicht wahr, m Schatz?«, fügte sie eher drohend hinzu.","« »Heiler Smethwyck hat seinen Zauber am Ende doch walten lassen, er hat ein Gegengift gefunden für das, was diese Schlange in ihren Zähnen hatte, und Arthur hat seine Lektion über Stümpereien mit Muggel {{c1::edizin}} gelernt, nicht wahr, m Schatz?«, fügte sie eher drohend hinzu.",1,05_harry_potter_und_der_orden_des_phoenix
eftig,,eftig,ADV,,,,,,,"Sein Atem beschlug wahrhaftig die Oberfläche von Snapes Gedanken ... sein Geist verharrte unschlüssig ... zu tun, wonach es ihn so h eftig verlangte, wäre verrückt...","Sein Atem beschlug wahrhaftig die Oberfläche von Snapes Gedanken ... sein Geist verharrte unschlüssig ... zu tun, wonach es ihn so h {{c1::eftig}} verlangte, wäre verrückt...",1,05_harry_potter_und_der_orden_des_phoenix
ehedem,,ehedem,ADV,,,,,,,"Der dann kam er bebend zur Ruhe, so fest und schwarz wie ehedem.","Der dann kam er bebend zur Ruhe, so fest und schwarz wie {{c1::ehedem}}.",1,05_harry_potter_und_der_orden_des_phoenix
ehesten,,ehesten,ADV,,,,,,,"Als Ernie Macmillan, Hannah Abbott, Susan Bones, Justin Finch-Fletchley, Anthony Goldstein und Terry Boot schließlich damit fertig waren, die reiche Auswahl an Zaubern und Flüchen anzuwenden, die Harry ihnen beigebracht hatte, ähnelten Malfoy, Crabbe und Goyle am ehesten drei gigantischen Schnecken, die in Hogwarts-Uniformen gezwängt waren.","Als Ernie Macmillan, Hannah Abbott, Susan Bones, Justin Finch-Fletchley, Anthony Goldstein und Terry Boot schließlich damit fertig waren, die reiche Auswahl an Zaubern und Flüchen anzuwenden, die Harry ihnen beigebracht hatte, ähnelten Malfoy, Crabbe und Goyle am {{c1::ehesten}} drei gigantischen Schnecken, die in Hogwarts-Uniformen gezwängt waren.",1,05_harry_potter_und_der_orden_des_phoenix
eigenhändig,,eigenhändig,ADV,,,,,,,"Konnte nicht irgendjemand »gut gemacht« sagen, wo er doch zwei Dementoren eigenhändig in die Flucht geschlagen hatte?","Konnte nicht irgendjemand »gut gemacht« sagen, wo er doch zwei Dementoren {{c1::eigenhändig}} in die Flucht geschlagen hatte?",5,05_harry_potter_und_der_orden_des_phoenix
eigenständig,,eigenständig,ADV,,,,,,,"Harry versetzte seinem Cousin einen ungeduldigen Stoß in die Rippen, aber Dudley schien alle Lust verloren zu haben, sich eigenständig zu bewegen.","Harry versetzte seinem Cousin einen ungeduldigen Stoß in die Rippen, aber Dudley schien alle Lust verloren zu haben, sich {{c1::eigenständig}} zu bewegen.",1,05_harry_potter_und_der_orden_des_phoenix
eindrosch,,eindrosch,ADV,,,,,,,"Offenbar hatte sie sich während der Abendessenszeit aus dem Krankenflügel geschlichen, wohl in der Hoffnung, dass niemand ihre Abreise bemerken würde, doch zu ihrem Unglück traf sie unterwegs auf Peeves, der seine letzte Chance ergriff, zu tun, was ihm Fred aufgetragen hatte, und sie mit hämischem Vergnügen aus dem Schloss jagte, wobei er abwechselnd mit einem Gehstock und einem Socken voller Kreide auf sie eindrosch.","Offenbar hatte sie sich während der Abendessenszeit aus dem Krankenflügel geschlichen, wohl in der Hoffnung, dass niemand ihre Abreise bemerken würde, doch zu ihrem Unglück traf sie unterwegs auf Peeves, der seine letzte Chance ergriff, zu tun, was ihm Fred aufgetragen hatte, und sie mit hämischem Vergnügen aus dem Schloss jagte, wobei er abwechselnd mit einem Gehstock und einem Socken voller Kreide auf sie {{c1::eindrosch}}.",1,05_harry_potter_und_der_orden_des_phoenix
einher,,einher,ADV,,,,,,,"Bis zum Ende der Stunde schritt sie zwischen ihnen einher, und während noch immer Tränen hinter ihrer Brille hervorsickerten, murmelte sie etwas in sich hinein, das sich ganz nach halblauten Drohungen anhörte.","Bis zum Ende der Stunde schritt sie zwischen ihnen {{c1::einher}}, und während noch immer Tränen hinter ihrer Brille hervorsickerten, murmelte sie etwas in sich hinein, das sich ganz nach halblauten Drohungen anhörte.",1,05_harry_potter_und_der_orden_des_phoenix
einma,,einma,ADV,,,,,,,"»Ich hab dich nicht nur einma l gekriegt, sondern mindestens dreimal -«","»Ich hab dich nicht nur {{c1::einma}} l gekriegt, sondern mindestens dreimal -«",1,05_harry_potter_und_der_orden_des_phoenix
ennoch,,ennoch,ADV,,,,,,,"Zum Glück war er nur gut anderthalb Meter über dem Boden, da er so weit heruntergekommen war, um den Schnatz zu fangen, d ennoch blieb ihm fast die Luft weg, als er mit dem Rücken auf dem gefrorenen Feld aufschlug.","Zum Glück war er nur gut anderthalb Meter über dem Boden, da er so weit heruntergekommen war, um den Schnatz zu fangen, d {{c1::ennoch}} blieb ihm fast die Luft weg, als er mit dem Rücken auf dem gefrorenen Feld aufschlug.",1,05_harry_potter_und_der_orden_des_phoenix
entlang,,entlang,ADV,,,,,,,"»Aber«, fuhr Ron fort und folgte Hermine eine Reihe von Federn in Kupfergefäßen entlang, »aber ich dachte, sie würde auf Harry stehen?«","»Aber«, fuhr Ron fort und folgte Hermine eine Reihe von Federn in Kupfergefäßen {{c1::entlang}}, »aber ich dachte, sie würde auf Harry stehen?«",2,05_harry_potter_und_der_orden_des_phoenix
entlanggegangen,,entlanggegangen,ADV,,,,,,,"»Harry!«, sagte Hermine scharf, als sie zum dritten Mal an der Wand entlanggegangen waren und wieder kehrtmachten.","»Harry!«, sagte Hermine scharf, als sie zum dritten Mal an der Wand {{c1::entlanggegangen}} waren und wieder kehrtmachten.",1,05_harry_potter_und_der_orden_des_phoenix
entwürdigend,,entwürdigend,ADV,,,,,,,"Nach einer kleinen Pause, in der sie offenbar zu dem Schluss kam, dass die Frage nicht so entwürdigend war, dass sie sie zu Recht ignorieren konnte, sagte sie mit zutiefst beleidigter Stimme: »Fast sechzehn Jahre.«","Nach einer kleinen Pause, in der sie offenbar zu dem Schluss kam, dass die Frage nicht so {{c1::entwürdigend}} war, dass sie sie zu Recht ignorieren konnte, sagte sie mit zutiefst beleidigter Stimme: »Fast sechzehn Jahre.«",1,05_harry_potter_und_der_orden_des_phoenix
ereignisreich,,ereignisreich,ADV,,,,,,,Die Heimreise im Hogwarts-Express am nächsten Tag war auf verschiedene Weise ereignisreich.,Die Heimreise im Hogwarts-Express am nächsten Tag war auf verschiedene Weise {{c1::ereignisreich}}.,1,05_harry_potter_und_der_orden_des_phoenix
ereit,,ereit,ADV,,,,,,,"Ich hoffe aufrichtig, dass sie mit der Zeit erkennen, wie Unrecht sie hatten, und werde selbstverständlich b ereit sein, eine umfassende Entschuldigung anzunehmen, sollte dieser Tag kommen.","Ich hoffe aufrichtig, dass sie mit der Zeit erkennen, wie Unrecht sie hatten, und werde selbstverständlich b {{c1::ereit}} sein, eine umfassende Entschuldigung anzunehmen, sollte dieser Tag kommen.",1,05_harry_potter_und_der_orden_des_phoenix
erfolglos,,erfolglos,ADV,,,,,,,"Harry, der sich gerade mit der freien rechten Hand an der Nase gekratzt hatte, versuchte sie ebenso erfolglos zu verstecken wie Ron zuvor seinen Sauberwisch.","Harry, der sich gerade mit der freien rechten Hand an der Nase gekratzt hatte, versuchte sie ebenso {{c1::erfolglos}} zu verstecken wie Ron zuvor seinen Sauberwisch.",2,05_harry_potter_und_der_orden_des_phoenix
erforderlich,,erforderlich,ADV,,,,,,,"Nennen Sie die Beschwörungsformel und b) beschreiben Sie die Zauberstabbewegung, die erforderlich ist, um Gegenstände fliegen zu lassen.","Nennen Sie die Beschwörungsformel und b) beschreiben Sie die Zauberstabbewegung, die {{c1::erforderlich}} ist, um Gegenstände fliegen zu lassen.",1,05_harry_potter_und_der_orden_des_phoenix
ergeblich,,ergeblich,ADV,,,,,,,"ergeblich zur Decke hin, »","{{c1::ergeblich}} zur Decke hin, »",1,05_harry_potter_und_der_orden_des_phoenix
erle,,erle,ADV,,,,,,,"Harry war erle ichtert, das zu hören;","Harry war {{c1::erle}} ichtert, das zu hören;",1,05_harry_potter_und_der_orden_des_phoenix
ernstlich,,ernstlich,ADV,,,,,,,"»Nicht ernstlich krank natürlich, nur krank genug, damit man dich aus dem Unterricht schickt, wenn dir danach ist.","»Nicht {{c1::ernstlich}} krank natürlich, nur krank genug, damit man dich aus dem Unterricht schickt, wenn dir danach ist.",4,05_harry_potter_und_der_orden_des_phoenix
erstjetzt,,erstjetzt,ADV,,,,,,,"Erstjetzt fiel ihm auf, dass Hedwigs Gefieder merkwürdig zerzaust war;","{{c1::Erstjetzt}} fiel ihm auf, dass Hedwigs Gefieder merkwürdig zerzaust war;",1,05_harry_potter_und_der_orden_des_phoenix
eulen!«-schrei,,eulen!«-schrei,ADV,,,,,,,"Harry stürmte durch die Küche, ohne auf Onkel Vernons ängstlichen »EULEN!«-Schrei zu achten, und riss das Fenster auf.","Harry stürmte durch die Küche, ohne auf Onkel Vernons ängstlichen »{{c1::EULEN!«-Schrei}} zu achten, und riss das Fenster auf.",1,05_harry_potter_und_der_orden_des_phoenix
expelliarmius,,expelliarmius,ADV,,,,,,,»Expelliarmius!,»{{c1::Expelliarmius}}!,1,05_harry_potter_und_der_orden_des_phoenix
farblich,,farblich,ADV,,,,,,,"Das sind zweigeteilte, farblich gekennzeichnete Süßigkeiten zum Kauen.","Das sind zweigeteilte, {{c1::farblich}} gekennzeichnete Süßigkeiten zum Kauen.",1,05_harry_potter_und_der_orden_des_phoenix
figg,,figg,ADV,,,,,,,Figg ungeduldig,{{c1::Figg}} ungeduldig,2,05_harry_potter_und_der_orden_des_phoenix
finite,,finite,ADV,,,,,,,»Finite.«,»{{c1::Finite}}.«,1,05_harry_potter_und_der_orden_des_phoenix
flatterhaft,,flatterhaft,ADV,,,,,,,Luna Lovegood war ähnlich flatterhaft.,Luna Lovegood war ähnlich {{c1::flatterhaft}}.,1,05_harry_potter_und_der_orden_des_phoenix
fleischlos,,fleischlos,ADV,,,,,,,"Sie waren vollkommen fleischlos, ihre schwarzen Decken klebten an ihren Skeletten, von denen jeder Knochen sichtbar war.","Sie waren vollkommen {{c1::fleischlos}}, ihre schwarzen Decken klebten an ihren Skeletten, von denen jeder Knochen sichtbar war.",1,05_harry_potter_und_der_orden_des_phoenix
flugs,,flugs,ADV,,,,,,,"Alle sahen Luna beim Lachen zu, aber Harry, der einen Blick auf das Heft am Boden geworfen hatte, fiel plötzlich etwas auf und er bückte sich flugs danach.","Alle sahen Luna beim Lachen zu, aber Harry, der einen Blick auf das Heft am Boden geworfen hatte, fiel plötzlich etwas auf und er bückte sich {{c1::flugs}} danach.",4,05_harry_potter_und_der_orden_des_phoenix
formal,,formal,ADV,,,,,,,Diesem letzten Aufgabengebiet hat das Ministerium nun mit dem Ausbildungserlass Nummer dreiundzwanzig auch formal Rechnung getragen und das neue Amt eines Großinquisitors für Hogwarts geschaffen.,Diesem letzten Aufgabengebiet hat das Ministerium nun mit dem Ausbildungserlass Nummer dreiundzwanzig auch {{c1::formal}} Rechnung getragen und das neue Amt eines Großinquisitors für Hogwarts geschaffen.,2,05_harry_potter_und_der_orden_des_phoenix
freudlos,,freudlos,ADV,,,,,,,"Weasley und lachte schnaubend und freudlos, »aber selbst du, Arthur, wärst doch nicht so dumm -«","Weasley und lachte schnaubend und {{c1::freudlos}}, »aber selbst du, Arthur, wärst doch nicht so dumm -«",1,05_harry_potter_und_der_orden_des_phoenix
frühestens,,frühestens,ADV,,,,,,,"Er hatte geglaubt, Umbridge frühestens wieder am Nachmittag beim Nachsitzen zu sehen, doch darin hatte er sich geirrt.","Er hatte geglaubt, Umbridge {{c1::frühestens}} wieder am Nachmittag beim Nachsitzen zu sehen, doch darin hatte er sich geirrt.",2,05_harry_potter_und_der_orden_des_phoenix
frühzeitig,,frühzeitig,ADV,,,,,,,"Harry kam frühzeitig zum letzten DA-Treffen vor den Ferien in den Raum der Wünsche und war auch sehr froh darüber, denn als die Fackeln aufloderten, sah er, dass Dobby ihn auf eigene Faust weihnachtlich geschmückt hatte.","Harry kam {{c1::frühzeitig}} zum letzten DA-Treffen vor den Ferien in den Raum der Wünsche und war auch sehr froh darüber, denn als die Fackeln aufloderten, sah er, dass Dobby ihn auf eigene Faust weihnachtlich geschmückt hatte.",2,05_harry_potter_und_der_orden_des_phoenix
fälschlicherweise,,fälschlicherweise,ADV,,,,,,,"Harry blickte auf die seine und bemerkte, dass er die Venus fälschlicherweise als Mars beschriftet hatte.","Harry blickte auf die seine und bemerkte, dass er die Venus {{c1::fälschlicherweise}} als Mars beschriftet hatte.",2,05_harry_potter_und_der_orden_des_phoenix
fügsam,,fügsam,ADV,,,,,,,"Kreacher schien, als er wieder auftauchte, in besserer Stimmung zu sein, sein erbittertes Gemurmel hatte etwas nachgelassen, und er befolgte Anweisungen fügsamer als üblich, auch wenn Harry ihn das eine oder andere Mal dabei erwischte, wie er ihn begierig anstarrte, aber immer rasch die Augen abwandte, wenn er sah, dass Harry es bemerkt hatte.","Kreacher schien, als er wieder auftauchte, in besserer Stimmung zu sein, sein erbittertes Gemurmel hatte etwas nachgelassen, und er befolgte Anweisungen {{c1::fügsamer}} als üblich, auch wenn Harry ihn das eine oder andere Mal dabei erwischte, wie er ihn begierig anstarrte, aber immer rasch die Augen abwandte, wenn er sah, dass Harry es bemerkt hatte.",1,05_harry_potter_und_der_orden_des_phoenix
fürderhin,,fürderhin,ADV,,,,,,,"chrm, chrm ... »die Großinquisitorin wird fürderhin die höchste Autorität innehaben bei allen gegen Hogwarts-Schüler ausgesprochenen Strafen und Sanktionen sowie bei der Streichung ihrer Sonderrechte, weiterhin die Befugnis, jedwede von anderen Mitgliedern des Lehrkörpers verhängte Strafe, Sanktion und Sonderrechtsstreichung zu korrigieren.","chrm, chrm ... »die Großinquisitorin wird {{c1::fürderhin}} die höchste Autorität innehaben bei allen gegen Hogwarts-Schüler ausgesprochenen Strafen und Sanktionen sowie bei der Streichung ihrer Sonderrechte, weiterhin die Befugnis, jedwede von anderen Mitgliedern des Lehrkörpers verhängte Strafe, Sanktion und Sonderrechtsstreichung zu korrigieren.",1,05_harry_potter_und_der_orden_des_phoenix
garantiert,,garantiert,ADV,,,,,,,Du würdest garantiert rausgeworfen werden und deine Zukunft wäre ruiniert.,Du würdest {{c1::garantiert}} rausgeworfen werden und deine Zukunft wäre ruiniert.,1,05_harry_potter_und_der_orden_des_phoenix
gastfreundlich,,gastfreundlich,ADV,,,,,,,Das düstere Haus kam ihm nun schlagartig wärmer und gastfreundlicher vor;,Das düstere Haus kam ihm nun schlagartig wärmer und {{c1::gastfreundlicher}} vor;,1,05_harry_potter_und_der_orden_des_phoenix
gastlich,,gastlich,ADV,,,,,,,"Der Gemeinschaftsraum der Gryffindors, der unverändert gastlich wirkte, war ein behagliches rundes Turmzimmer voll zerschlissener knuddliger Sessel und wackliger alter Tische.","Der Gemeinschaftsraum der Gryffindors, der unverändert {{c1::gastlich}} wirkte, war ein behagliches rundes Turmzimmer voll zerschlissener knuddliger Sessel und wackliger alter Tische.",1,05_harry_potter_und_der_orden_des_phoenix
gelinde,,gelinde,ADV,,,,,,,"»Oh - weiß nicht -«, sagte Harry, gelinde erschrocken, dass seine Meinung gefragt war;","»Oh - weiß nicht -«, sagte Harry, {{c1::gelinde}} erschrocken, dass seine Meinung gefragt war;",1,05_harry_potter_und_der_orden_des_phoenix
genauestens,,genauestens,ADV,,,,,,,"Dumbledore, Sie - Sie werden mir genauestens erklären müssen - der Brunnen der Magischen Geschwister - was ist passiert?","Dumbledore, Sie - Sie werden mir {{c1::genauestens}} erklären müssen - der Brunnen der Magischen Geschwister - was ist passiert?",1,05_harry_potter_und_der_orden_des_phoenix
gerad,,gerad,ADV,,,,,,,Zu Harrys Linken setzte sich Hermine mit höchst konzentrierter Miene ein wenig gerader hin.,Zu Harrys Linken setzte sich Hermine mit höchst konzentrierter Miene ein wenig {{c1::gerader}} hin.,1,05_harry_potter_und_der_orden_des_phoenix
geradeheraus,,geradeheraus,ADV,,,,,,,Schwungvoll setzte er sich auf einen Stuhl am Küchentisch und sah Dudley und Tante Petunia geradeheraus an.,Schwungvoll setzte er sich auf einen Stuhl am Küchentisch und sah Dudley und Tante Petunia {{c1::geradeheraus}} an.,1,05_harry_potter_und_der_orden_des_phoenix
geschluchzt,,geschluchzt,ADV,,,,,,,"Alle Fünftklässler litten mehr oder weniger unter Stress, aber Hannah Abbott war die Erste, der Madam Pomfrey einen Beruhigungstrank verabreichte, nachdem sie in Kräuterkunde in Tränen ausgebrochen war und geschluchzt hatte, dass sie zu dumm für die Prüfungen sei und die Schule jetzt verlassen wolle.","Alle Fünftklässler litten mehr oder weniger unter Stress, aber Hannah Abbott war die Erste, der Madam Pomfrey einen Beruhigungstrank verabreichte, nachdem sie in Kräuterkunde in Tränen ausgebrochen war und {{c1::geschluchzt}} hatte, dass sie zu dumm für die Prüfungen sei und die Schule jetzt verlassen wolle.",1,05_harry_potter_und_der_orden_des_phoenix
gewissenhaft,,gewissenhaft,ADV,,,,,,,Sie und Ron steckten sich gewissenhaft das Vertrauensschülerabzeichen an die Brust.,Sie und Ron steckten sich {{c1::gewissenhaft}} das Vertrauensschülerabzeichen an die Brust.,1,05_harry_potter_und_der_orden_des_phoenix
