front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
zuckersüß,,zuckersüß,ADV,,,,,,,"»Rache ist zuckersüß«, hauchte Snape Black zu.","»Rache ist {{c1::zuckersüß}}«, hauchte Snape Black zu.",1,03_harry_potter_und_der_gefangene_von_askaban
zärtlich,,zärtlich,ADV,,,,,,,"Die winzige Eule, die inzwischen glücklich in seiner Hand fiepte, hatte ihm in den Finger gepickt und es offenbar zärtlich gemeint.","Die winzige Eule, die inzwischen glücklich in seiner Hand fiepte, hatte ihm in den Finger gepickt und es offenbar {{c1::zärtlich}} gemeint.",1,03_harry_potter_und_der_gefangene_von_askaban
ächzend,,ächzend,ADV,,,,,,,ächzend vor Schmerz ließ Black Harry los;,{{c1::ächzend}} vor Schmerz ließ Black Harry los;,1,03_harry_potter_und_der_gefangene_von_askaban
überaus,"extremely (sehr, besonders)",überaus,ADV,,,,,"extremely (sehr, besonders)",dictionary-en,"Als er letztes Jahr die Hausmeisterschaft gewonnen hatte, war er sicher überaus glücklich gewesen.","Als er letztes Jahr die Hausmeisterschaft gewonnen hatte, war er sicher {{c1::überaus}} glücklich gewesen.",1,03_harry_potter_und_der_gefangene_von_askaban
übereifrig,,übereifrig,ADV,,,,,,,»Ihr wart nur ein wenig - ähm übereifrig.,»Ihr wart nur ein wenig - ähm {{c1::übereifrig}}.,1,03_harry_potter_und_der_gefangene_von_askaban
überglücklich,,überglücklich,ADV,,,,,,,"Seidenschnabel schien überglücklich, wieder zu Hause zu sein.","Seidenschnabel schien {{c1::überglücklich}}, wieder zu Hause zu sein.",1,03_harry_potter_und_der_gefangene_von_askaban
übergründlich,,übergründlich,ADV,,,,,,,"Er war sich inzwischen sicher, dass mit dem Feuerblitz alles in Ordnung war, doch wie würde er aussehen, wenn sie ihn erst einmal übergründlich auf alle möglichen bösen Zauber untersucht hatten?","Er war sich inzwischen sicher, dass mit dem Feuerblitz alles in Ordnung war, doch wie würde er aussehen, wenn sie ihn erst einmal {{c1::übergründlich}} auf alle möglichen bösen Zauber untersucht hatten?",1,03_harry_potter_und_der_gefangene_von_askaban
übermorgen,day after tomorrow (der Tag nach morgen; in zwei Tagen),übermorgen,ADV,,,,,day after tomorrow (der Tag nach morgen; in zwei Tagen),dictionary-en,Aber was soll man machen... übermorgen wissen wir's - so oder so -«,Aber was soll man machen... {{c1::übermorgen}} wissen wir's - so oder so -«,1,03_harry_potter_und_der_gefangene_von_askaban
übermäßig,,übermäßig,ADV,,,,,,,Weihnachtlicher Geist war an diesem Morgen im Gemeinschaftsraum der Gryffindors gewiss nicht übermäßig zu spüren.,Weihnachtlicher Geist war an diesem Morgen im Gemeinschaftsraum der Gryffindors gewiss nicht {{c1::übermäßig}} zu spüren.,1,03_harry_potter_und_der_gefangene_von_askaban
überwältigt,,überwältigt,ADV,,,,,,,"Überwältigt vor Rührung vergrub er das Gesicht in der Serviette, und Professor McGonagall scheuchte sie davon.","{{c1::Überwältigt}} vor Rührung vergrub er das Gesicht in der Serviette, und Professor McGonagall scheuchte sie davon.",1,03_harry_potter_und_der_gefangene_von_askaban
überzeugend,,überzeugend,ADV,,,,,,,"Außerdem soll es sich ja überzeugend anhören, oder?","Außerdem soll es sich ja {{c1::überzeugend}} anhören, oder?",3,03_harry_potter_und_der_gefangene_von_askaban
"die .Gryffindor, -",,.Gryffindor,NOUN,feminine,,,,,,"».Gryffindor gegen Slytherin, das erste Spiel der Saison, so war's doch?«","»{{c1::.Gryffindor}} gegen Slytherin, das erste Spiel der Saison, so war's doch?«",1,03_harry_potter_und_der_gefangene_von_askaban
"die Aaarh, -",,Aaarh,NOUN,feminine,,,,,,"»Aaarh, vielleicht hat sie Recht«, sagte Hagrid und ließ Harry und Ron los, die beide zurückstolperten und sich die Rippen rieben.","»{{c1::Aaarh}}, vielleicht hat sie Recht«, sagte Hagrid und ließ Harry und Ron los, die beide zurückstolperten und sich die Rippen rieben.",2,03_harry_potter_und_der_gefangene_von_askaban
"das Abbild, -er","copy (etwas bildlich, grafisch, durch optische oder elektronische Verfahren oder symbolisch Dargestelltes); image (etwas bildlich, grafisch, durch optische oder elektronische Verfahren oder symbolisch Dargestelltes)",Abbild,NOUN,neuter,Abbilder,-er,Abbildern,"copy (etwas bildlich, grafisch, durch optische oder elektronische Verfahren oder symbolisch Dargestelltes); image (etwas bildlich, grafisch, durch optische oder elektronische Verfahren oder symbolisch Dargestelltes)",dictionary-en,"»Der Patronus ist wie eine gute Kraft, ein Abbild eben jener Dinge, von denen sich der Dementor nährt - Hoffnung, Glück, der Wunsch zu überleben -, doch er kann keine Verzweiflung erleben wie wirkliche Menschen, und so kann ihm der Dementor nichts anhaben.","»Der Patronus ist wie eine gute Kraft, ein {{c1::Abbild}} eben jener Dinge, von denen sich der Dementor nährt - Hoffnung, Glück, der Wunsch zu überleben -, doch er kann keine Verzweiflung erleben wie wirkliche Menschen, und so kann ihm der Dementor nichts anhaben.",1,03_harry_potter_und_der_gefangene_von_askaban
"Aberhunderte, -n",,Aberhunderte,NOUN,,Aberhunderten,-n,aberhunderte; aberhunderten; Aberhunderte,,,"Sie war mit Aberhunderten von kerzengefüllten Kürbissen geschmückt mit einer Wolke flatternder Fledermäuse und flammend orangeroten Spruchbändern, die sanft über den stürmischen Himmel schwebten wie leuchtende Wasserschlangen.","Sie war mit {{c1::Aberhunderten}} von kerzengefüllten Kürbissen geschmückt mit einer Wolke flatternder Fledermäuse und flammend orangeroten Spruchbändern, die sanft über den stürmischen Himmel schwebten wie leuchtende Wasserschlangen.",1,03_harry_potter_und_der_gefangene_von_askaban
"Abhüpfte, -abhüpfte",,Abhüpfte,NOUN,,abhüpfte,-abhüpfte,,,,"Eine Antwort zu versuchen, während Hermine neben ihm auf den Fußballen auf- und abhüpfte und die Hand in die Luft streckte, war ziemlich lästig, doch Harry hatte einen Einfall.","Eine Antwort zu versuchen, während Hermine neben ihm auf den Fußballen auf- und {{c1::abhüpfte}} und die Hand in die Luft streckte, war ziemlich lästig, doch Harry hatte einen Einfall.",1,03_harry_potter_und_der_gefangene_von_askaban
"Abhüpften, -abhüpften",,Abhüpften,NOUN,,abhüpften,-abhüpften,,,,"Luft stehen, wenn man davon absah, dass sie auf- und abhüpften, weil Seidenschnabel mit den Flügeln schlagen musste, um oben zu bleiben.","Luft stehen, wenn man davon absah, dass sie auf- und {{c1::abhüpften}}, weil Seidenschnabel mit den Flügeln schlagen musste, um oben zu bleiben.",1,03_harry_potter_und_der_gefangene_von_askaban
"das Abkühlen, -",,Abkühlen,NOUN,neuter,,,,,,"Ron, sein Partner, fing aufgedreht an zu lachen und konnte sich nicht mehr einkriegen, so dass man ihn schließlich zum Abkühlen in ein ruhiges Zimmer bringen musste, bevor er selbst die Prüfung ablegen konnte.","Ron, sein Partner, fing aufgedreht an zu lachen und konnte sich nicht mehr einkriegen, so dass man ihn schließlich zum {{c1::Abkühlen}} in ein ruhiges Zimmer bringen musste, bevor er selbst die Prüfung ablegen konnte.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Abmachung, -en","accord (eine mündliche oder schriftliche Vereinbarung, die bindend und wirksam ist); agreement (eine mündliche oder schriftliche Vereinbarung, die bindend und wirksam ist)",Abmachung,NOUN,feminine,Abmachungen,-en,,"accord (eine mündliche oder schriftliche Vereinbarung, die bindend und wirksam ist); agreement (eine mündliche oder schriftliche Vereinbarung, die bindend und wirksam ist)",dictionary-en,"Vielleicht machte sich Onkel Vernon Sorgen, Harry könnte die Abmachung vergessen haben;","Vielleicht machte sich Onkel Vernon Sorgen, Harry könnte die {{c1::Abmachung}} vergessen haben;",1,03_harry_potter_und_der_gefangene_von_askaban
"die Abneigung, -en",aversion (Widerwille gegen etwas oder eine Person); dislike (Widerwille gegen etwas oder eine Person),Abneigung,NOUN,feminine,Abneigungen,-en,,aversion (Widerwille gegen etwas oder eine Person); dislike (Widerwille gegen etwas oder eine Person),dictionary-en,Professor Trelawney musterte Hermine mit wachsender Abneigung.,Professor Trelawney musterte Hermine mit wachsender {{c1::Abneigung}}.,2,03_harry_potter_und_der_gefangene_von_askaban
"die Abnormität, -en",abnormality (Abweichung vom Üblichen/Normalen),Abnormität,NOUN,feminine,Abnormitäten,-en,,abnormality (Abweichung vom Üblichen/Normalen),dictionary-en,"»Zweitens«, sagte Onkel Vernon und tat so, als hätte er Harrys Antwort nicht gehört, »da Magda nichts von deiner Abnormität weiß, will ich nicht, dass irgendwas Komisches passiert, während sie hier ist.","»Zweitens«, sagte Onkel Vernon und tat so, als hätte er Harrys Antwort nicht gehört, »da Magda nichts von deiner {{c1::Abnormität}} weiß, will ich nicht, dass irgendwas Komisches passiert, während sie hier ist.",1,03_harry_potter_und_der_gefangene_von_askaban
"das Abscheuliche, -",,Abscheuliche,NOUN,neuter,,,,,,"Black hat etwas Schreckliches, etwas Abscheuliches getan, aber bring dich nicht selbst in Gefahr, das will Black doch gerade ...","Black hat etwas Schreckliches, etwas {{c1::Abscheuliches}} getan, aber bring dich nicht selbst in Gefahr, das will Black doch gerade ...",1,03_harry_potter_und_der_gefangene_von_askaban
"das Abschlussfest, -",,Abschlussfest,NOUN,neuter,,,,,,So war die Halle beim Abschlussfest ganz in Scharlachrot und Gold geschmückt und am Tisch der Gryffindors ging es bei der Feier natürlich am lautesten zu.,So war die Halle beim {{c1::Abschlussfest}} ganz in Scharlachrot und Gold geschmückt und am Tisch der Gryffindors ging es bei der Feier natürlich am lautesten zu.,1,03_harry_potter_und_der_gefangene_von_askaban
"der Abstieg, -e","descent (das Herunterklettern aus der Höhe in tiefere Bereiche); descent (die Verringerung eines Niveaus, zum Beispiel des sozialen Status)",Abstieg,NOUN,masculine,Abstiege,-e,Abstiegen,"descent (das Herunterklettern aus der Höhe in tiefere Bereiche); descent (die Verringerung eines Niveaus, zum Beispiel des sozialen Status)",dictionary-en,"Ich finde, dass der allzu häufige Abstieg hinunter in das hektische Getriebe der Schule mein Inneres Auge trübt.«","Ich finde, dass der allzu häufige {{c1::Abstieg}} hinunter in das hektische Getriebe der Schule mein Inneres Auge trübt.«",1,03_harry_potter_und_der_gefangene_von_askaban
"der Absturz, -Abstürzen",fall (Herabstürzen von Personen oder Gegenständen; Unfall); crash (Herabstürzen von Personen oder Gegenständen; Unfall),Absturz,NOUN,masculine,Abstürzen,-Abstürzen,Abstürze,fall (Herabstürzen von Personen oder Gegenständen; Unfall); crash (Herabstürzen von Personen oder Gegenständen; Unfall),dictionary-en,»Kurz nach deinem Absturz.,»Kurz nach deinem {{c1::Absturz}}.,1,03_harry_potter_und_der_gefangene_von_askaban
"Adlertintenfeder, -",,Adlertintenfeder,NOUN,,Adlertintenfeder,-,,,,"Mit zusammengezogenen Brauen fuhr er mit der Spitze seiner Adlertintenfeder über die Buchseiten, auf der Suche nach etwas Brauchbarem für seinen Aufsatz:","Mit zusammengezogenen Brauen fuhr er mit der Spitze seiner {{c1::Adlertintenfeder}} über die Buchseiten, auf der Suche nach etwas Brauchbarem für seinen Aufsatz:",1,03_harry_potter_und_der_gefangene_von_askaban
"der Affe, -n",monkey (Zoologie: Säugetier aus der Unterordnung Anthropoidea in der Ordnung der Primaten); ape (Zoologie: Säugetier aus der Unterordnung Anthropoidea in der Ordnung der Primaten),Affe,NOUN,masculine,Affen,-n,,monkey (Zoologie: Säugetier aus der Unterordnung Anthropoidea in der Ordnung der Primaten); ape (Zoologie: Säugetier aus der Unterordnung Anthropoidea in der Ordnung der Primaten),dictionary-en,"Nach den Rotkappen kamen die Kappas, grausige Wasserbewohner, die wie schuppige Affen aussahen und Hände mit Schwimmhäuten hatten, die es nur danach juckte, diejenigen zu erwürgen, die in ihren Tümpeln umherwateten.","Nach den Rotkappen kamen die Kappas, grausige Wasserbewohner, die wie schuppige {{c1::Affen}} aussahen und Hände mit Schwimmhäuten hatten, die es nur danach juckte, diejenigen zu erwürgen, die in ihren Tümpeln umherwateten.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Affäre, -n","affair (skandalöses Vorkommnis, peinliche Angelegenheit); affair (Liebesabenteuer, (außereheliches) Liebesverhältnis)",Affäre,NOUN,feminine,Affären,-n,,"affair (skandalöses Vorkommnis, peinliche Angelegenheit); affair (Liebesabenteuer, (außereheliches) Liebesverhältnis)",dictionary-en,Diese ganze Affäre mit Black war äußerst peinlich.,Diese ganze {{c1::Affäre}} mit Black war äußerst peinlich.,1,03_harry_potter_und_der_gefangene_von_askaban
"das Album, -Alben","album (Behältnis, ursprünglich in Buchform, das mehrere Sammelobjekte enthalten kann); album (Zusammenstellung mehrerer Musikstücke eines Interpreten)",Album,NOUN,neuter,Alben,-Alben,,"album (Behältnis, ursprünglich in Buchform, das mehrere Sammelobjekte enthalten kann); album (Zusammenstellung mehrerer Musikstücke eines Interpreten)",dictionary-en,"Harry klappte das Album zu, beugte sich über das Bett und stellte es zurück in seine Kommode.","Harry klappte das {{c1::Album}} zu, beugte sich über das Bett und stellte es zurück in seine Kommode.",2,03_harry_potter_und_der_gefangene_von_askaban
"die Allee, -n","avenue (auf beiden Seiten von Bäumen begrenzte, lange und gerade Straße); parkway (auf beiden Seiten von Bäumen begrenzte, lange und gerade Straße)",Allee,NOUN,feminine,Alleen,-n,,"avenue (auf beiden Seiten von Bäumen begrenzte, lange und gerade Straße); parkway (auf beiden Seiten von Bäumen begrenzte, lange und gerade Straße)",dictionary-en,"Wieder ertönte ein lauter Knall und sie donnerten eine schmale Allee entlang, .m","Wieder ertönte ein lauter Knall und sie donnerten eine schmale {{c1::Allee}} entlang, .m",1,03_harry_potter_und_der_gefangene_von_askaban
"die Alleswisserin, -",,Alleswisserin,NOUN,feminine,,,,,,"»Noch einmal fünf Punkte Abzug für Gryffindor, weil Sie eine unerträgliche Alleswisserin sind.","»Noch einmal fünf Punkte Abzug für Gryffindor, weil Sie eine unerträgliche {{c1::Alleswisserin}} sind.",2,03_harry_potter_und_der_gefangene_von_askaban
"der Alltag, -e","everyday life (Plural selten: gleichförmiger, sich wiederholender Lebensrhythmus); routine (Plural selten: gleichförmiger, sich wiederholender Lebensrhythmus)",Alltag,NOUN,masculine,Alltage,-e,Alltagen,"everyday life (Plural selten: gleichförmiger, sich wiederholender Lebensrhythmus); routine (Plural selten: gleichförmiger, sich wiederholender Lebensrhythmus)",dictionary-en,"»Erweitert euren Horizont, meine Lieben, und erlaubt euren Augen, über den schnöden Alltag hinauszusehen!«, rief Professor Trelawney durch die Düsternis.","»Erweitert euren Horizont, meine Lieben, und erlaubt euren Augen, über den schnöden {{c1::Alltag}} hinauszusehen!«, rief Professor Trelawney durch die Düsternis.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Ampel, -n",hanging lamp (von der Decke hängende Lampe); traffic light (Lichtanlage zur Regelung des Straßenverkehrs),Ampel,NOUN,feminine,Ampeln,-n,,hanging lamp (von der Decke hängende Lampe); traffic light (Lichtanlage zur Regelung des Straßenverkehrs),dictionary-en,"die Fahrer holten Gepäckkarren, luden die Koffer aus, verabschiedeten sich von Mr Weasley mit einer kurzen Berührung ihrer Hüte und fuhren davon, wobei sie es irgendwie schafften, an die Spitze der Schlange vor einer Ampel zu springen.","die Fahrer holten Gepäckkarren, luden die Koffer aus, verabschiedeten sich von Mr Weasley mit einer kurzen Berührung ihrer Hüte und fuhren davon, wobei sie es irgendwie schafften, an die Spitze der Schlange vor einer {{c1::Ampel}} zu springen.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Amtsraum, -Amtsräume",,Amtsraum,NOUN,masculine,Amtsräume,-Amtsräume,Amtsräumen,,,"Die Anhörung findet am 20. April statt und wir bitten Sie, sich an diesem Tag mit Ihrem Hippogreif in den Amtsräumen des Ausschusses in London einzufinden.","Die Anhörung findet am 20. April statt und wir bitten Sie, sich an diesem Tag mit Ihrem Hippogreif in den {{c1::Amtsräumen}} des Ausschusses in London einzufinden.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Anfangsgrund, -Anfangsgründe",,Anfangsgrund,NOUN,masculine,Anfangsgründe,-Anfangsgründe,Anfangsgründen,,,»In diesem Jahr lernen wir die Anfangsgründe des Wahrsagens kennen.,»In diesem Jahr lernen wir die {{c1::Anfangsgründe}} des Wahrsagens kennen.,1,03_harry_potter_und_der_gefangene_von_askaban
"Anfinge, -anfingen",,Anfinge,NOUN,,anfingen,-anfingen,,,,"Sie zeigte auf die schwarzen Ratten, die prompt wieder anfingen zu hüpfen.","Sie zeigte auf die schwarzen Ratten, die prompt wieder {{c1::anfingen}} zu hüpfen.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Angeber, -n","showoff (Person, die ihre eigenen Leistungen freiwillig und unaufgefordert in den Vordergrund stellt); blusterer (Person, die ihre eigenen Leistungen freiwillig und unaufgefordert in den Vordergrund stellt)",Angeber,NOUN,masculine,Angebern,-n,Angeber,"showoff (Person, die ihre eigenen Leistungen freiwillig und unaufgefordert in den Vordergrund stellt); blusterer (Person, die ihre eigenen Leistungen freiwillig und unaufgefordert in den Vordergrund stellt)",dictionary-en,"»Angeber«, murmelte Ron.","»{{c1::Angeber}}«, murmelte Ron.",2,03_harry_potter_und_der_gefangene_von_askaban
"das Angenehmerem, -",,Angenehmerem,NOUN,neuter,,,,,,"»Und nun zu etwas Angenehmerem«, fuhr er fort.","»Und nun zu etwas {{c1::Angenehmerem}}«, fuhr er fort.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Anhörung, -en",hearing (Befragung von Experten); hearing (Vernehmung von Beglagten und Zeugen),Anhörung,NOUN,feminine,Anhörungen,-en,,hearing (Befragung von Experten); hearing (Vernehmung von Beglagten und Zeugen),dictionary-en,"Die Anhörung findet am 20. April statt und wir bitten Sie, sich an diesem Tag mit Ihrem Hippogreif in den Amtsräumen des Ausschusses in London einzufinden.","Die {{c1::Anhörung}} findet am 20. April statt und wir bitten Sie, sich an diesem Tag mit Ihrem Hippogreif in den Amtsräumen des Ausschusses in London einzufinden.",2,03_harry_potter_und_der_gefangene_von_askaban
"Animagi, -",,Animagi,NOUN,,Animagi,-,,,,"»Weil ... es bekannt wäre, wenn Peter Pettigrew ein Animagus gewesen wäre. Das Zaubereiministerium führt ein Verzeichnis aller Animagi ... das haben wir bei Professor McGonagall gelernt.","»Weil ... es bekannt wäre, wenn Peter Pettigrew ein Animagus gewesen wäre. Das Zaubereiministerium führt ein Verzeichnis aller {{c1::Animagi}} ... das haben wir bei Professor McGonagall gelernt.",5,03_harry_potter_und_der_gefangene_von_askaban
"der Animagus, -",,Animagus,NOUN,masculine,,,,,,"»Ein Animagus«, sagte Black, »mit Namen Peter Pettigrew.«","»Ein {{c1::Animagus}}«, sagte Black, »mit Namen Peter Pettigrew.«",2,03_harry_potter_und_der_gefangene_von_askaban
"der Anlass, -Anlässen",reason (Beweggrund); event (Ereignis oder Umstände als Anstoß),Anlass,NOUN,masculine,Anlässen,-Anlässen,Anlässe,reason (Beweggrund); event (Ereignis oder Umstände als Anstoß),dictionary-en,"Endlich hatte er sich die Bandagen abgenommen und er feierte diesen Anlass, indem er Harrys Sturz vom Besen beschwingt nachspielte.","Endlich hatte er sich die Bandagen abgenommen und er feierte diesen {{c1::Anlass}}, indem er Harrys Sturz vom Besen beschwingt nachspielte.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Anlauf, -Anläufe","run up (das Laufen vor einem Sprung oder Stoß, um Schwung zu holen); attempt (übertragen: Versuch)",Anlauf,NOUN,masculine,Anläufe,-Anläufe,Anläufen,"run up (das Laufen vor einem Sprung oder Stoß, um Schwung zu holen); attempt (übertragen: Versuch)",dictionary-en,Mit einem Mal tauchten Percy und Ginny hinter Harry auf Sie hatten die Absperrung offenbar mit Anlauf überwunden und waren noch ganz außer Atem.,Mit einem Mal tauchten Percy und Ginny hinter Harry auf Sie hatten die Absperrung offenbar mit {{c1::Anlauf}} überwunden und waren noch ganz außer Atem.,1,03_harry_potter_und_der_gefangene_von_askaban
"die Anleitung, -en","instruction (schriftliche Erklärung, wie etwas zu benutzen ist); manual (schriftliche Erklärung, wie etwas zu benutzen ist)",Anleitung,NOUN,feminine,Anleitungen,-en,,"instruction (schriftliche Erklärung, wie etwas zu benutzen ist); manual (schriftliche Erklärung, wie etwas zu benutzen ist)",dictionary-en,"Oder - die Anleitung, wie man nach Hogsmeade kommt, ohne an den Dementoren vorbeizumüssen?","Oder - die {{c1::Anleitung}}, wie man nach Hogsmeade kommt, ohne an den Dementoren vorbeizumüssen?",1,03_harry_potter_und_der_gefangene_von_askaban
"die Annahme, -n","assumption (Glaube an einen (noch) nicht erwiesenen oder nicht beweisbaren Sachverhalt, eine Hypothese oder Axiom); conjecture (Glaube an einen (noch) nicht erwiesenen oder nicht beweisbaren Sachverhalt, eine Hypothese oder Axiom)",Annahme,NOUN,feminine,Annahmen,-n,,"assumption (Glaube an einen (noch) nicht erwiesenen oder nicht beweisbaren Sachverhalt, eine Hypothese oder Axiom); conjecture (Glaube an einen (noch) nicht erwiesenen oder nicht beweisbaren Sachverhalt, eine Hypothese oder Axiom)",dictionary-en,"Bedenken Sie, Minister, gegen alle Schulregeln und nach allem, was wir zu seinem Schutz getan haben außerhalb der Schule angetroffen, spätabends, in Gesellschaft eines Werwolfs und eines Mörders - und außerdem habe ich Grund zu der Annahme, dass er auch unrechtmäßig in Hogsmeade war -«","Bedenken Sie, Minister, gegen alle Schulregeln und nach allem, was wir zu seinem Schutz getan haben außerhalb der Schule angetroffen, spätabends, in Gesellschaft eines Werwolfs und eines Mörders - und außerdem habe ich Grund zu der {{c1::Annahme}}, dass er auch unrechtmäßig in Hogsmeade war -«",1,03_harry_potter_und_der_gefangene_von_askaban
"der Anruf, -e",phone call (das Kontaktieren (beziehungsweise auch der Versuch dessen) per Telefon); call (das Kontaktieren (beziehungsweise auch der Versuch dessen) per Telefon),Anruf,NOUN,masculine,Anrufe,-e,Anrufen,phone call (das Kontaktieren (beziehungsweise auch der Versuch dessen) per Telefon); call (das Kontaktieren (beziehungsweise auch der Versuch dessen) per Telefon),dictionary-en,"Gerade jetzt wollte Harry Ärger mit dem Onkel und der Tante um jeden Preis vermeiden, denn sie waren ohnehin noch schlechter auf ihn zu sprechen als gewöhnlich schon, einzig und allein deshalb, weil er in den ersten Ferientagen einen Anruf von einem befreundeten Zauberer bekommen hatte.","Gerade jetzt wollte Harry Ärger mit dem Onkel und der Tante um jeden Preis vermeiden, denn sie waren ohnehin noch schlechter auf ihn zu sprechen als gewöhnlich schon, einzig und allein deshalb, weil er in den ersten Ferientagen einen {{c1::Anruf}} von einem befreundeten Zauberer bekommen hatte.",2,03_harry_potter_und_der_gefangene_von_askaban
"die Anschaffung, -en",purchase (Erwerb von etwas); acquisition (Erwerb von etwas),Anschaffung,NOUN,feminine,Anschaffungen,-en,,purchase (Erwerb von etwas); acquisition (Erwerb von etwas),dictionary-en,"Harry verbrachte die langen, sonnigen Tage damit, in den Läden zu stöbern und unter den grellbunten Sonnenschirmen der Straßencafes Eis zu essen, wo die anderen Gäste sich ihre Anschaffungen zeigten (»Das'n Lunaskop, Alter, kein Rumgemurkse mehr mit Mondtabellen, verstehste?«) oder sich über den Fall Sirius Black unterhielten (»Ich würde meine Kinder nicht mehr allein rauslassen, bis er wieder in Askaban sitzt«).","Harry verbrachte die langen, sonnigen Tage damit, in den Läden zu stöbern und unter den grellbunten Sonnenschirmen der Straßencafes Eis zu essen, wo die anderen Gäste sich ihre {{c1::Anschaffungen}} zeigten (»Das'n Lunaskop, Alter, kein Rumgemurkse mehr mit Mondtabellen, verstehste?«) oder sich über den Fall Sirius Black unterhielten (»Ich würde meine Kinder nicht mehr allein rauslassen, bis er wieder in Askaban sitzt«).",1,03_harry_potter_und_der_gefangene_von_askaban
"die Ansichtssache, -n",,Ansichtssache,NOUN,feminine,Ansichtssachen,-n,,,,"Das ist Ansichtssache, dachte Harry.","Das ist {{c1::Ansichtssache}}, dachte Harry.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Anspannung, -en","tension (eine psychische oder physische Belastung, aus der Nervosität hervorgeht)",Anspannung,NOUN,feminine,Anspannungen,-en,,"tension (eine psychische oder physische Belastung, aus der Nervosität hervorgeht)",dictionary-en,"»Was er wohl vorbereitet hat?«, sagte Ron mit leichter Anspannung in der Stimme.","»Was er wohl vorbereitet hat?«, sagte Ron mit leichter {{c1::Anspannung}} in der Stimme.",5,03_harry_potter_und_der_gefangene_von_askaban
"die Anwesenheit, -",presence (der Zustand des körperlichen und/oder geistigen Zugegen-Seins),Anwesenheit,NOUN,feminine,,,,presence (der Zustand des körperlichen und/oder geistigen Zugegen-Seins),dictionary-en,"Selbst Muggel spüren ihre Anwesenheit, auch wenn sie sie nicht sehen können.","Selbst Muggel spüren ihre {{c1::Anwesenheit}}, auch wenn sie sie nicht sehen können.",1,03_harry_potter_und_der_gefangene_von_askaban
"Apparier, -apparieren",,Apparier,NOUN,,apparieren,-apparieren,,,,»Man kann in diesem Schloss weder apparieren noch desapparieren!,»Man kann in diesem Schloss weder {{c1::apparieren}} noch desapparieren!,1,03_harry_potter_und_der_gefangene_von_askaban
"der April, -e",April (der vierte Monat des Gregorianischen Kalenders),April,NOUN,masculine,Aprile,-e,Aprilen; Aprils,April (der vierte Monat des Gregorianischen Kalenders),dictionary-en,"Die Anhörung findet am 20. April statt und wir bitten Sie, sich an diesem Tag mit Ihrem Hippogreif in den Amtsräumen des Ausschusses in London einzufinden.","Die Anhörung findet am 20. {{c1::April}} statt und wir bitten Sie, sich an diesem Tag mit Ihrem Hippogreif in den Amtsräumen des Ausschusses in London einzufinden.",1,03_harry_potter_und_der_gefangene_von_askaban
"das Arbeitspensum, -Arbeitspensa",,Arbeitspensum,NOUN,neuter,Arbeitspensa,-Arbeitspensa,Arbeitspensen,,,"Dennoch stand ihm die Anspannung nicht so ins Gesicht geschrieben wie Hermine, deren immenses Arbeitspensum ihr allmählich doch sichtlich zusetzte.","Dennoch stand ihm die Anspannung nicht so ins Gesicht geschrieben wie Hermine, deren immenses {{c1::Arbeitspensum}} ihr allmählich doch sichtlich zusetzte.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Argwohn, -","suspicion (Verdacht, Misstrauen)",Argwohn,NOUN,masculine,,,,"suspicion (Verdacht, Misstrauen)",dictionary-en,"Sie beleuchteten sein müdes graues Gesicht, doch seine Augen glänzten wachsam und voll Argwohn.","Sie beleuchteten sein müdes graues Gesicht, doch seine Augen glänzten wachsam und voll {{c1::Argwohn}}.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Arithmantik, -",,Arithmantik,NOUN,feminine,,,,,,"»Das sind meine Bücher für Arithmantik, Pflege magischer Geschöpfe, Weissagung, Alte Runen, Muggelkunde -«","»Das sind meine Bücher für {{c1::Arithmantik}}, Pflege magischer Geschöpfe, Weissagung, Alte Runen, Muggelkunde -«",2,03_harry_potter_und_der_gefangene_von_askaban
"der Arithmantikband, -",,Arithmantikband,NOUN,masculine,,,,,,"»Weißt du was, Hermine?«, sagte Ron und sah auf den riesigen Arithmantikband, den sie als Kissen benutzt hatte.","»Weißt du was, Hermine?«, sagte Ron und sah auf den riesigen {{c1::Arithmantikband}}, den sie als Kissen benutzt hatte.",1,03_harry_potter_und_der_gefangene_von_askaban
"das Arithmantikbuch, -",,Arithmantikbuch,NOUN,neuter,,,,,,"Hermine klatschte ihr Arithmantikbuch so hart auf den Tisch, dass überall Fleisch- und Karottenstückchen umherflogen.","Hermine klatschte ihr {{c1::Arithmantikbuch}} so hart auf den Tisch, dass überall Fleisch- und Karottenstückchen umherflogen.",3,03_harry_potter_und_der_gefangene_von_askaban
